Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-08-17T17:45:00+02:00;0;0,12213
2024-08-17T18:00:00+02:00;4,35;0,13393
2024-08-17T18:15:00+02:00;17,3;0,13393
2024-08-17T18:30:00+02:00;25,65;0,13393
2024-08-17T18:45:00+02:00;35,875;0,13393
2024-08-17T19:00:00+02:00;38,8;0,14174
2024-08-17T19:15:00+02:00;42,725;0,14174
2024-08-17T19:30:00+02:00;43,775;0,14174
2024-08-17T19:45:00+02:00;47,425;0,14174
2024-08-17T20:00:00+02:00;48,11;0,16128
2024-08-17T20:15:00+02:00;52,16;0,16128
2024-08-17T20:30:00+02:00;47,0325;0,16128
2024-08-17T20:45:00+02:00;49,1075;0,16128
2024-08-17T21:00:00+02:00;48,4325;0,13515
2024-08-17T21:15:00+02:00;49,1575;0,13515
2024-08-17T21:30:00+02:00;47,4825;0,13515
2024-08-17T21:45:00+02:00;50,9575;0,13515
2024-08-17T22:00:00+02:00;46,4075;0,11831
2024-08-17T22:15:00+02:00;48,6575;0,11831
2024-08-17T22:30:00+02:00;48,1575;0,11831
2024-08-17T22:45:00+02:00;48,4825;0,11831
2024-08-17T23:00:00+02:00;45,5575;0,10759
2024-08-17T23:15:00+02:00;45,9325;0,10759
2024-08-17T23:30:00+02:00;43,1825;0,10759
2024-08-17T23:45:00+02:00;44,5575;0,10759
2024-08-18T00:00:00+02:00;44,5575;0,11035
2024-08-18T00:15:00+02:00;45,7825;0,11035
2024-08-18T00:30:00+02:00;43,4075;0,11035
2024-08-18T00:45:00+02:00;45,4075;0,11035
2024-08-18T01:00:00+02:00;41,5575;0,10766
2024-08-18T01:15:00+02:00;44,1575;0,10766
2024-08-18T01:30:00+02:00;43,5825;0,10766
2024-08-18T01:45:00+02:00;44,3325;0,10766
2024-08-18T02:00:00+02:00;43,3825;0,1013
2024-08-18T02:15:00+02:00;46,3575;0,1013
2024-08-18T02:30:00+02:00;41,6575;0,1013
2024-08-18T02:45:00+02:00;44,9825;0,1013
2024-08-18T03:00:00+02:00;43,4825;0,10021
2024-08-18T03:15:00+02:00;44,3825;0,10021
2024-08-18T03:30:00+02:00;43,2825;0,10021
2024-08-18T03:45:00+02:00;43,7075;0,10021
2024-08-18T04:00:00+02:00;43,5075;0,09839
2024-08-18T04:15:00+02:00;43,6575;0,09839
2024-08-18T04:30:00+02:00;39,0575;0,09839
2024-08-18T04:45:00+02:00;43,7325;0,09839
2024-08-18T05:00:00+02:00;42,4825;0,09803
2024-08-18T05:15:00+02:00;44,7575;0,09803
2024-08-18T05:30:00+02:00;42,4075;0,09803
2024-08-18T05:45:00+02:00;42,6325;0,09803
2024-08-18T06:00:00+02:00;39,66;0,09369
2024-08-18T06:15:00+02:00;40,62;0,09369
2024-08-18T06:30:00+02:00;34,525;0,09369
2024-08-18T06:45:00+02:00;25,35;0,09369
2024-08-18T07:00:00+02:00;14,175;0,08936
2024-08-18T07:15:00+02:00;8,375;0,08936
2024-08-18T07:30:00+02:00;0,05;0,08936
2024-08-18T07:45:00+02:00;0;0,08936
2024-08-18T08:00:00+02:00;0;0,0841
2024-08-18T08:15:00+02:00;0;0,0841
2024-08-18T08:30:00+02:00;0;0,0841
2024-08-18T08:45:00+02:00;0;0,0841
2024-08-18T09:00:00+02:00;0;0,07576
2024-08-18T09:15:00+02:00;0;0,07576
2024-08-18T09:30:00+02:00;0;0,07576
2024-08-18T09:45:00+02:00;0;0,07576
2024-08-18T10:00:00+02:00;0;0,06467
2024-08-18T10:15:00+02:00;0;0,06467
2024-08-18T10:30:00+02:00;0;0,06467
2024-08-18T10:45:00+02:00;0;0,06467
2024-08-18T11:00:00+02:00;0;0,06244
2024-08-18T11:15:00+02:00;0;0,06244
2024-08-18T11:30:00+02:00;0;0,06244
2024-08-18T11:45:00+02:00;0;0,06244
2024-08-18T12:00:00+02:00;0;0,05528
2024-08-18T12:15:00+02:00;0;0,05528
2024-08-18T12:30:00+02:00;0;0,05528
2024-08-18T12:45:00+02:00;0,2;0,05528
2024-08-18T13:00:00+02:00;0;0,0281
2024-08-18T13:15:00+02:00;0;0,0281
2024-08-18T13:30:00+02:00;0;0,0281
2024-08-18T13:45:00+02:00;0;0,0281
2024-08-18T14:00:00+02:00;1,65;0,01423
2024-08-18T14:15:00+02:00;2,15;0,01423
2024-08-18T14:30:00+02:00;2;0,01423
2024-08-18T14:45:00+02:00;2,2;0,01423
2024-08-18T15:00:00+02:00;0;0,03904
2024-08-18T15:15:00+02:00;0;0,03904
2024-08-18T15:30:00+02:00;0;0,03904
2024-08-18T15:45:00+02:00;0,325;0,03904
2024-08-18T16:00:00+02:00;1,5;0,07487
2024-08-18T16:15:00+02:00;0;0,07487
2024-08-18T16:30:00+02:00;0;0,07487
2024-08-18T16:45:00+02:00;0,975;0,07487
2024-08-18T17:00:00+02:00;0;0,08735
2024-08-18T17:15:00+02:00;0;0,08735
2024-08-18T17:30:00+02:00;3,475;0,08735
2024-08-18T17:45:00+02:00;15,075;0,08735
2024-08-18T18:00:00+02:00;21,075;0,10005
2024-08-18T18:15:00+02:00;12;0,10005
2024-08-18T18:30:00+02:00;3,325;0,10005
2024-08-18T18:45:00+02:00;9,225;0,10005
2024-08-18T19:00:00+02:00;22,675;0,11762
2024-08-18T19:15:00+02:00;31,95;0,11762
2024-08-18T19:30:00+02:00;44,9;0,11762
2024-08-18T19:45:00+02:00;49,38;0,11762
2024-08-18T20:00:00+02:00;43,535;0,13318
2024-08-18T20:15:00+02:00;49,3825;0,13318
2024-08-18T20:30:00+02:00;45,3825;0,13318
2024-08-18T20:45:00+02:00;49,0325;0,13318
2024-08-18T21:00:00+02:00;45,2825;0,11891
2024-08-18T21:15:00+02:00;47,7825;0,11891
2024-08-18T21:30:00+02:00;42,4825;0,11891
2024-08-18T21:45:00+02:00;49,6575;0,11891
2024-08-18T22:00:00+02:00;45,3825;0,11853
2024-08-18T22:15:00+02:00;46,7825;0,11853
2024-08-18T22:30:00+02:00;45,5075;0,11853
2024-08-18T22:45:00+02:00;45,6575;0,11853
2024-08-18T23:00:00+02:00;46,6325;0,10625
2024-08-18T23:15:00+02:00;47,0825;0,10625
2024-08-18T23:30:00+02:00;45,1075;0,10625
2024-08-18T23:45:00+02:00;47,9075;0,10625
2024-08-19T00:00:00+02:00;47,7575;0,10063
2024-08-19T00:15:00+02:00;51,6325;0,10063
2024-08-19T00:30:00+02:00;52,1575;0,10063
2024-08-19T00:45:00+02:00;52,3575;0,10063
2024-08-19T01:00:00+02:00;50,4825;0,09133
2024-08-19T01:15:00+02:00;50,8325;0,09133
2024-08-19T01:30:00+02:00;48,7325;0,09133
2024-08-19T01:45:00+02:00;50,7825;0,09133
2024-08-19T02:00:00+02:00;49,8575;0,08758
2024-08-19T02:15:00+02:00;52,1325;0,08758
2024-08-19T02:30:00+02:00;50,6325;0,08758
2024-08-19T02:45:00+02:00;54,5825;0,08758
2024-08-19T03:00:00+02:00;52,6075;0,08379
2024-08-19T03:15:00+02:00;53,5575;0,08379
2024-08-19T03:30:00+02:00;52,2075;0,08379
2024-08-19T03:45:00+02:00;53,7825;0,08379
2024-08-19T04:00:00+02:00;55,5325;0,08399
2024-08-19T04:15:00+02:00;60,5075;0,08399
2024-08-19T04:30:00+02:00;62,4575;0,08399
2024-08-19T04:45:00+02:00;68,8575;0,08399
2024-08-19T05:00:00+02:00;72,0075;0,09081
2024-08-19T05:15:00+02:00;78,0075;0,09081
2024-08-19T05:30:00+02:00;81,3575;0,09081
2024-08-19T05:45:00+02:00;104,0075;0,09081
2024-08-19T06:00:00+02:00;161,635;0,12165
2024-08-19T06:15:00+02:00;178,36;0,12165
2024-08-19T06:30:00+02:00;182,7075;0,12165
2024-08-19T06:45:00+02:00;189,31;0,12165
2024-08-19T07:00:00+02:00;188,86;0,14376
2024-08-19T07:15:00+02:00;188,3375;0,14376
2024-08-19T07:30:00+02:00;193,35;0,14376
2024-08-19T07:45:00+02:00;198,485;0,14376
2024-08-19T08:00:00+02:00;187,875;0,12768
2024-08-19T08:15:00+02:00;193,65;0,12768
2024-08-19T08:30:00+02:00;198,95;0,12768
2024-08-19T08:45:00+02:00;198,475;0,12768
2024-08-19T09:00:00+02:00;194,95;0,11258
2024-08-19T09:15:00+02:00;187,675;0,11258
2024-08-19T09:30:00+02:00;173,8;0,11258
2024-08-19T09:45:00+02:00;168,525;0,11258
2024-08-19T10:00:00+02:00;152,375;0,09467
2024-08-19T10:15:00+02:00;144,725;0,09467
2024-08-19T10:30:00+02:00;116,725;0,09467
2024-08-19T10:45:00+02:00;130,925;0,09467
2024-08-19T11:00:00+02:00;115,275;0,08799
2024-08-19T11:15:00+02:00;72,9;0,08799
2024-08-19T11:30:00+02:00;107,025;0,08799
2024-08-19T11:45:00+02:00;148,15;0,08799
2024-08-19T12:00:00+02:00;124,6;0,09077
2024-08-19T12:15:00+02:00;149,775;0,09077
2024-08-19T12:30:00+02:00;142,65;0,09077
2024-08-19T12:45:00+02:00;154,225;0,09077
2024-08-19T13:00:00+02:00;136,45;0,08065
2024-08-19T13:15:00+02:00;158,025;0,08065
2024-08-19T13:30:00+02:00;139,675;0,08065
2024-08-19T13:45:00+02:00;132,425;0,08065
2024-08-19T14:00:00+02:00;130,1;0,08081
2024-08-19T14:15:00+02:00;119,275;0,08081
2024-08-19T14:30:00+02:00;118,95;0,08081
2024-08-19T14:45:00+02:00;111,325;0,08081
2024-08-19T15:00:00+02:00;93,675;0,14683
2024-08-19T15:15:00+02:00;83,8;0,14683
2024-08-19T15:30:00+02:00;98,275;0,14683
2024-08-19T15:45:00+02:00;115,875;0,14683
2024-08-19T16:00:00+02:00;107,475;0,09664
2024-08-19T16:15:00+02:00;84,15;0,09664
2024-08-19T16:30:00+02:00;87,05;0,09664
2024-08-19T16:45:00+02:00;104,675;0,09664
2024-08-19T17:00:00+02:00;114,9;0,12198
2024-08-19T17:15:00+02:00;126,35;0,12198
2024-08-19T17:30:00+02:00;115,55;0,12198
2024-08-19T17:45:00+02:00;124,45;0,12198
2024-08-19T18:00:00+02:00;125,65;0,17626
2024-08-19T18:15:00+02:00;139,575;0,17626
2024-08-19T18:30:00+02:00;139,625;0,17626
2024-08-19T18:45:00+02:00;150,125;0,17626
2024-08-19T19:00:00+02:00;157,525;0,23314
2024-08-19T19:15:00+02:00;150,65;0,23314
2024-08-19T19:30:00+02:00;139,56;0,23314
2024-08-19T19:45:00+02:00;142,635;0,23314
2024-08-19T20:00:00+02:00;166,9825;0,24333
2024-08-19T20:15:00+02:00;159,805;0,24333
2024-08-19T20:30:00+02:00;155,7325;0,24333
2024-08-19T20:45:00+02:00;152,7075;0,24333
2024-08-19T21:00:00+02:00;158,38;0,15912
2024-08-19T21:15:00+02:00;145,4825;0,15912
2024-08-19T21:30:00+02:00;135,1075;0,15912
2024-08-19T21:45:00+02:00;118,8075;0,15912
2024-08-19T22:00:00+02:00;112,1075;0,11236
2024-08-19T22:15:00+02:00;108,6575;0,11236
2024-08-19T22:30:00+02:00;101,8325;0,11236
2024-08-19T22:45:00+02:00;94,6825;0,11236
2024-08-19T23:00:00+02:00;84,1575;0,09275
2024-08-19T23:15:00+02:00;81,0825;0,09275
2024-08-19T23:30:00+02:00;77,9325;0,09275
2024-08-19T23:45:00+02:00;76,1075;0,09275
2024-08-20T00:00:00+02:00;75,8075;0,10201
2024-08-20T00:15:00+02:00;74,7325;0,10201
2024-08-20T00:30:00+02:00;76,3075;0,10201
2024-08-20T00:45:00+02:00;75,4075;0,10201
2024-08-20T01:00:00+02:00;73,6325;0,107
2024-08-20T01:15:00+02:00;71,8575;0,107
2024-08-20T01:30:00+02:00;75,7825;0,107
2024-08-20T01:45:00+02:00;73,8325;0,107
2024-08-20T02:00:00+02:00;74,3075;0,102
2024-08-20T02:15:00+02:00;73,5075;0,102
2024-08-20T02:30:00+02:00;74,5325;0,102
2024-08-20T02:45:00+02:00;74,2325;0,102
2024-08-20T03:00:00+02:00;73,7075;0,09535
2024-08-20T03:15:00+02:00;74,5825;0,09535
2024-08-20T03:30:00+02:00;76,1325;0,09535
2024-08-20T03:45:00+02:00;76,7575;0,09535
2024-08-20T04:00:00+02:00;83,9575;0,08235
2024-08-20T04:15:00+02:00;83,1325;0,08235
2024-08-20T04:30:00+02:00;85,2325;0,08235
2024-08-20T04:45:00+02:00;84,975;0,08235
2024-08-20T05:00:00+02:00;91,675;0,08898
2024-08-20T05:15:00+02:00;92,375;0,08898
2024-08-20T05:30:00+02:00;98,5;0,08898
2024-08-20T05:45:00+02:00;118,55;0,08898
2024-08-20T06:00:00+02:00;176,775;0,11932
2024-08-20T06:15:00+02:00;190,075;0,11932
2024-08-20T06:30:00+02:00;192,75;0,11932
2024-08-20T06:45:00+02:00;193,25;0,11932
2024-08-20T07:00:00+02:00;182,8;0,12495
2024-08-20T07:15:00+02:00;180,425;0,12495
2024-08-20T07:30:00+02:00;162,2;0,12495
2024-08-20T07:45:00+02:00;148,95;0,12495
2024-08-20T08:00:00+02:00;160,9;0,11917
2024-08-20T08:15:00+02:00;173,45;0,11917
2024-08-20T08:30:00+02:00;171,8;0,11917
2024-08-20T08:45:00+02:00;142,35;0,11917
2024-08-20T09:00:00+02:00;167,2;0,10154
2024-08-20T09:15:00+02:00;155,05;0,10154
2024-08-20T09:30:00+02:00;132,775;0,10154
2024-08-20T09:45:00+02:00;75,35;0,10154
2024-08-20T10:00:00+02:00;94,925;0,10505
2024-08-20T10:15:00+02:00;110,375;0,10505
2024-08-20T10:30:00+02:00;117,375;0,10505
2024-08-20T10:45:00+02:00;130,1;0,10505
2024-08-20T11:00:00+02:00;152,325;0,10869
2024-08-20T11:15:00+02:00;156,525;0,10869
2024-08-20T11:30:00+02:00;137,1;0,10869
2024-08-20T11:45:00+02:00;133;0,10869
2024-08-20T12:00:00+02:00;99,4;0,10166
2024-08-20T12:15:00+02:00;94,15;0,10166
2024-08-20T12:30:00+02:00;94,95;0,10166
2024-08-20T12:45:00+02:00;39,55;0,10166
2024-08-20T13:00:00+02:00;20,2;0,10184
2024-08-20T13:15:00+02:00;73,025;0,10184
2024-08-20T13:30:00+02:00;74,525;0,10184
2024-08-20T13:45:00+02:00;78,425;0,10184
2024-08-20T14:00:00+02:00;64,8;0,10604
2024-08-20T14:15:00+02:00;30,4;0,10604
2024-08-20T14:30:00+02:00;21,725;0,10604
2024-08-20T14:45:00+02:00;27,3;0,10604
2024-08-20T15:00:00+02:00;39,95;0,0917
2024-08-20T15:15:00+02:00;53,825;0,0917
2024-08-20T15:30:00+02:00;34,175;0,0917
2024-08-20T15:45:00+02:00;16,025;0,0917
2024-08-20T16:00:00+02:00;8,8;0,1121
2024-08-20T16:15:00+02:00;33,8;0,1121
2024-08-20T16:30:00+02:00;27,325;0,1121
2024-08-20T16:45:00+02:00;65,575;0,1121
2024-08-20T17:00:00+02:00;32,225;0,11842
2024-08-20T17:15:00+02:00;63,625;0,11842
2024-08-20T17:30:00+02:00;58,35;0,11842
2024-08-20T17:45:00+02:00;72,125;0,11842
2024-08-20T18:00:00+02:00;100,6;0,14654
2024-08-20T18:15:00+02:00;115,65;0,14654
2024-08-20T18:30:00+02:00;117,175;0,14654
2024-08-20T18:45:00+02:00;116,95;0,14654
2024-08-20T19:00:00+02:00;139,175;0,25002
2024-08-20T19:15:00+02:00;142,1;0,25002
2024-08-20T19:30:00+02:00;144,425;0,25002
2024-08-20T19:45:00+02:00;141,085;0,25002
2024-08-20T20:00:00+02:00;161,4725;0,22654
2024-08-20T20:15:00+02:00;162,485;0,22654
2024-08-20T20:30:00+02:00;167,63;0,22654
2024-08-20T20:45:00+02:00;166,83;0,22654
2024-08-20T21:00:00+02:00;164,93;0,14
2024-08-20T21:15:00+02:00;153,355;0,14
2024-08-20T21:30:00+02:00;145,78;0,14
2024-08-20T21:45:00+02:00;119,78;0,14
2024-08-20T22:00:00+02:00;115,93;0,11873
2024-08-20T22:15:00+02:00;108,6275;0,11873
2024-08-20T22:30:00+02:00;104,575;0,11873
2024-08-20T22:45:00+02:00;99,1;0,11873
2024-08-20T23:00:00+02:00;87,875;0,10842
2024-08-20T23:15:00+02:00;86,45;0,10842
2024-08-20T23:30:00+02:00;81,575;0,10842
2024-08-20T23:45:00+02:00;78,95;0,10842
2024-08-21T00:00:00+02:00;76,175;0,10791
2024-08-21T00:15:00+02:00;72,625;0,10791
2024-08-21T00:30:00+02:00;75,2;0,10791
2024-08-21T00:45:00+02:00;75,325;0,10791
2024-08-21T01:00:00+02:00;73,5;0,0977
2024-08-21T01:15:00+02:00;74,5;0,0977
2024-08-21T01:30:00+02:00;73,85;0,0977
2024-08-21T01:45:00+02:00;73,325;0,0977
2024-08-21T02:00:00+02:00;77,1;0,09225
2024-08-21T02:15:00+02:00;71,65;0,09225
2024-08-21T02:30:00+02:00;74,025;0,09225
2024-08-21T02:45:00+02:00;70,625;0,09225
2024-08-21T03:00:00+02:00;75,1;0,08614
2024-08-21T03:15:00+02:00;70,225;0,08614
2024-08-21T03:30:00+02:00;75,45;0,08614
2024-08-21T03:45:00+02:00;74,125;0,08614
2024-08-21T04:00:00+02:00;83,125;0,08965
2024-08-21T04:15:00+02:00;80,15;0,08965
2024-08-21T04:30:00+02:00;85,75;0,08965
2024-08-21T04:45:00+02:00;83,7;0,08965
2024-08-21T05:00:00+02:00;89,775;0,09288
2024-08-21T05:15:00+02:00;86,7;0,09288
2024-08-21T05:30:00+02:00;94,375;0,09288
2024-08-21T05:45:00+02:00;109,175;0,09288
2024-08-21T06:00:00+02:00;162,915;0,09918
2024-08-21T06:15:00+02:00;174,2825;0,09918
2024-08-21T06:30:00+02:00;169,7;0,09918
2024-08-21T06:45:00+02:00;166,15;0,09918
2024-08-21T07:00:00+02:00;152,375;0,10539
2024-08-21T07:15:00+02:00;136,1;0,10539
2024-08-21T07:30:00+02:00;124,275;0,10539
2024-08-21T07:45:00+02:00;103,225;0,10539
2024-08-21T08:00:00+02:00;88,725;0,10315
2024-08-21T08:15:00+02:00;75,3;0,10315
2024-08-21T08:30:00+02:00;65,975;0,10315
2024-08-21T08:45:00+02:00;39,7;0,10315
2024-08-21T09:00:00+02:00;27,775;0,0935
2024-08-21T09:15:00+02:00;16,9;0,0935
2024-08-21T09:30:00+02:00;7,425;0,0935
2024-08-21T09:45:00+02:00;9,2;0,0935
2024-08-21T10:00:00+02:00;0,075;0,08837
2024-08-21T10:15:00+02:00;0;0,08837
2024-08-21T10:30:00+02:00;0,275;0,08837
2024-08-21T10:45:00+02:00;3,925;0,08837
2024-08-21T11:00:00+02:00;8,525;0,08839
2024-08-21T11:15:00+02:00;8,625;0,08839
2024-08-21T11:30:00+02:00;0;0,08839
2024-08-21T11:45:00+02:00;0;0,08839
2024-08-21T12:00:00+02:00;1,95;0,08589
2024-08-21T12:15:00+02:00;7,975;0,08589
2024-08-21T12:30:00+02:00;4,875;0,08589
2024-08-21T12:45:00+02:00;21,35;0,08589
2024-08-21T13:00:00+02:00;10,175;0,09189
2024-08-21T13:15:00+02:00;13,7;0,09189
2024-08-21T13:30:00+02:00;6;0,09189
2024-08-21T13:45:00+02:00;10,8;0,09189
2024-08-21T14:00:00+02:00;63,825;0,09356
2024-08-21T14:15:00+02:00;100,4;0,09356
2024-08-21T14:30:00+02:00;80,125;0,09356
2024-08-21T14:45:00+02:00;33,575;0,09356
2024-08-21T15:00:00+02:00;85,525;0,10887
2024-08-21T15:15:00+02:00;97,7;0,10887
2024-08-21T15:30:00+02:00;95,575;0,10887
2024-08-21T15:45:00+02:00;73,525;0,10887
2024-08-21T16:00:00+02:00;79,325;0,119
2024-08-21T16:15:00+02:00;127,65;0,119
2024-08-21T16:30:00+02:00;160,15;0,119
2024-08-21T16:45:00+02:00;158,475;0,119
2024-08-21T17:00:00+02:00;151,05;0,12339
2024-08-21T17:15:00+02:00;134,65;0,12339
2024-08-21T17:30:00+02:00;116,6;0,12339
2024-08-21T17:45:00+02:00;112,15;0,12339
2024-08-21T18:00:00+02:00;111,825;0,13345
2024-08-21T18:15:00+02:00;128,525;0,13345
2024-08-21T18:30:00+02:00;129,625;0,13345
2024-08-21T18:45:00+02:00;138,65;0,13345
2024-08-21T19:00:00+02:00;149,5;0,14837
2024-08-21T19:15:00+02:00;152,4;0,14837
2024-08-21T19:30:00+02:00;141,375;0,14837
2024-08-21T19:45:00+02:00;142,6525;0,14837
2024-08-21T20:00:00+02:00;155,51;0,15285
2024-08-21T20:15:00+02:00;151,6075;0,15285
2024-08-21T20:30:00+02:00;160,405;0,15285
2024-08-21T20:45:00+02:00;155,13;0,15285
2024-08-21T21:00:00+02:00;157,58;0,15127
2024-08-21T21:15:00+02:00;155,23;0,15127
2024-08-21T21:30:00+02:00;157,03;0,15127
2024-08-21T21:45:00+02:00;157,805;0,15127
2024-08-21T22:00:00+02:00;153,755;0,10544
2024-08-21T22:15:00+02:00;143,88;0,10544
2024-08-21T22:30:00+02:00;138,9825;0,10544
2024-08-21T22:45:00+02:00;136,825;0,10544
2024-08-21T23:00:00+02:00;119,2;0,09118
2024-08-21T23:15:00+02:00;120,125;0,09118
2024-08-21T23:30:00+02:00;120,025;0,09118
2024-08-21T23:45:00+02:00;117,4;0,09118
2024-08-22T00:00:00+02:00;122,45;0,09506
2024-08-22T00:15:00+02:00;118,425;0,09506
2024-08-22T00:30:00+02:00;118,6;0,09506
2024-08-22T00:45:00+02:00;119,8;0,09506
2024-08-22T01:00:00+02:00;119,95;0,08356
2024-08-22T01:15:00+02:00;119,025;0,08356
2024-08-22T01:30:00+02:00;117,825;0,08356
2024-08-22T01:45:00+02:00;119,575;0,08356
2024-08-22T02:00:00+02:00;118,775;0,07454
2024-08-22T02:15:00+02:00;120,15;0,07454
2024-08-22T02:30:00+02:00;117,725;0,07454
2024-08-22T02:45:00+02:00;117,075;0,07454
2024-08-22T03:00:00+02:00;118,225;0,07842
2024-08-22T03:15:00+02:00;114,575;0,07842
2024-08-22T03:30:00+02:00;120,975;0,07842
2024-08-22T03:45:00+02:00;120,65;0,07842
2024-08-22T04:00:00+02:00;121;0,07571
2024-08-22T04:15:00+02:00;125,225;0,07571
2024-08-22T04:30:00+02:00;122,8;0,07571
2024-08-22T04:45:00+02:00;122,975;0,07571
2024-08-22T05:00:00+02:00;123,225;0,09417
2024-08-22T05:15:00+02:00;124,2;0,09417
2024-08-22T05:30:00+02:00;129,95;0,09417
2024-08-22T05:45:00+02:00;140,425;0,09417
2024-08-22T06:00:00+02:00;166,7;0,10748
2024-08-22T06:15:00+02:00;173,3725;0,10748
2024-08-22T06:30:00+02:00;175,825;0,10748
2024-08-22T06:45:00+02:00;173,125;0,10748
2024-08-22T07:00:00+02:00;177,1;0,12208
2024-08-22T07:15:00+02:00;166,975;0,12208
2024-08-22T07:30:00+02:00;164,6;0,12208
2024-08-22T07:45:00+02:00;147,75;0,12208
2024-08-22T08:00:00+02:00;154,6;0,11183
2024-08-22T08:15:00+02:00;138,65;0,11183
2024-08-22T08:30:00+02:00;126,55;0,11183
2024-08-22T08:45:00+02:00;100,075;0,11183
2024-08-22T09:00:00+02:00;87,975;0,09143
2024-08-22T09:15:00+02:00;79,725;0,09143
2024-08-22T09:30:00+02:00;76,35;0,09143
2024-08-22T09:45:00+02:00;37,925;0,09143
2024-08-22T10:00:00+02:00;13,95;0,06103
2024-08-22T10:15:00+02:00;2,55;0,06103
2024-08-22T10:30:00+02:00;0,475;0,06103
2024-08-22T10:45:00+02:00;6,85;0,06103
2024-08-22T11:00:00+02:00;15,075;0,07669
2024-08-22T11:15:00+02:00;7,4;0,07669
2024-08-22T11:30:00+02:00;8,1;0,07669
2024-08-22T11:45:00+02:00;9,2;0,07669
2024-08-22T12:00:00+02:00;2,725;0,08554
2024-08-22T12:15:00+02:00;4,45;0,08554
2024-08-22T12:30:00+02:00;3,275;0,08554
2024-08-22T12:45:00+02:00;2,7;0,08554
2024-08-22T13:00:00+02:00;1,275;0,09974
2024-08-22T13:15:00+02:00;0,7;0,09974
2024-08-22T13:30:00+02:00;0,55;0,09974
2024-08-22T13:45:00+02:00;0,825;0,09974
2024-08-22T14:00:00+02:00;1,95;0,10301
2024-08-22T14:15:00+02:00;0,4;0,10301
2024-08-22T14:30:00+02:00;2,9;0,10301
2024-08-22T14:45:00+02:00;0,575;0,10301
2024-08-22T15:00:00+02:00;0,1;0,10759
2024-08-22T15:15:00+02:00;10,5;0,10759
2024-08-22T15:30:00+02:00;7,625;0,10759
2024-08-22T15:45:00+02:00;18,325;0,10759
2024-08-22T16:00:00+02:00;22,575;0,11397
2024-08-22T16:15:00+02:00;28,025;0,11397
2024-08-22T16:30:00+02:00;28,65;0,11397
2024-08-22T16:45:00+02:00;30,025;0,11397
2024-08-22T17:00:00+02:00;45,7;0,12
2024-08-22T17:15:00+02:00;44,975;0,12
2024-08-22T17:30:00+02:00;51,15;0,12
2024-08-22T17:45:00+02:00;67,1;0,12
2024-08-22T18:00:00+02:00;80,75;0,12976
2024-08-22T18:15:00+02:00;121,725;0,12976
2024-08-22T18:30:00+02:00;125,825;0,12976
2024-08-22T18:45:00+02:00;124,15;0,12976
2024-08-22T19:00:00+02:00;146,15;0,23571
2024-08-22T19:15:00+02:00;145,875;0,23571
2024-08-22T19:30:00+02:00;141,375;0,23571
2024-08-22T19:45:00+02:00;138,7975;0,23571
2024-08-22T20:00:00+02:00;160,7275;0,20085
2024-08-22T20:15:00+02:00;154,7075;0,20085
2024-08-22T20:30:00+02:00;152,505;0,20085
2024-08-22T20:45:00+02:00;152,455;0,20085
2024-08-22T21:00:00+02:00;152,43;0,135
2024-08-22T21:15:00+02:00;150,03;0,135
2024-08-22T21:30:00+02:00;151,855;0,135
2024-08-22T21:45:00+02:00;151,425;0,135
2024-08-22T22:00:00+02:00;141,7;0,11826
2024-08-22T22:15:00+02:00;142,775;0,11826
2024-08-22T22:30:00+02:00;136,625;0,11826
2024-08-22T22:45:00+02:00;128,375;0,11826
2024-08-22T23:00:00+02:00;119,65;0,10475
2024-08-22T23:15:00+02:00;119,925;0,10475
2024-08-22T23:30:00+02:00;118,675;0,10475
2024-08-22T23:45:00+02:00;117,075;0,10475
2024-08-23T00:00:00+02:00;115,725;0,09755
2024-08-23T00:15:00+02:00;115,2;0,09755
2024-08-23T00:30:00+02:00;115,875;0,09755
2024-08-23T00:45:00+02:00;118,575;0,09755
2024-08-23T01:00:00+02:00;115;0,08768
2024-08-23T01:15:00+02:00;117,375;0,08768
2024-08-23T01:30:00+02:00;118,475;0,08768
2024-08-23T01:45:00+02:00;117,65;0,08768
2024-08-23T02:00:00+02:00;115,475;0,08734
2024-08-23T02:15:00+02:00;106,325;0,08734
2024-08-23T02:30:00+02:00;102,375;0,08734
2024-08-23T02:45:00+02:00;102,775;0,08734
2024-08-23T03:00:00+02:00;112;0,08648
2024-08-23T03:15:00+02:00;115,475;0,08648
2024-08-23T03:30:00+02:00;110,5;0,08648
2024-08-23T03:45:00+02:00;121,1;0,08648
2024-08-23T04:00:00+02:00;119,925;0,08702
2024-08-23T04:15:00+02:00;124,375;0,08702
2024-08-23T04:30:00+02:00;119,525;0,08702
2024-08-23T04:45:00+02:00;119,1;0,08702
2024-08-23T05:00:00+02:00;120,6;0,09224
2024-08-23T05:15:00+02:00;120,025;0,09224
2024-08-23T05:30:00+02:00;123,525;0,09224
2024-08-23T05:45:00+02:00;138,225;0,09224
2024-08-23T06:00:00+02:00;166,89;0,1307
2024-08-23T06:15:00+02:00;170,57;0,1307
2024-08-23T06:30:00+02:00;166,5;0,1307
2024-08-23T06:45:00+02:00;157,8;0,1307
2024-08-23T07:00:00+02:00;158,075;0,136
2024-08-23T07:15:00+02:00;141,975;0,136
2024-08-23T07:30:00+02:00;131,525;0,136
